SOURCE_OBJECT_KEY,SOURCE_SYSTEM,SUB_SOURCE_SYSTEM,SOURCE_OBJECT_TYPE,SOURCE_SYSTEM_TYPE,SOURCE_TABLE_DB,SOURCE_TABLE_SCHEMA,COLUMN_ALIAS,SOURCE_TABLE_NAME,SOURCE_TS_COLUMN_NAME,SOURCE_FILTER_CONDITION,SOURCE_DELETE_COLUMN,SOURCE_FILE_PATH,SOURCE_FILE_PATTERN,SOURCE_FILE_TYPE,SOURCE_FILE_FORMAT,SOURCE_FILE_HEADER_FLAG,FILE_FIELD_SEPARATOR,FILE_RECORD_SEPARATOR,FILE_QUOTE_CHARACTER,FILE_ESCAPE_CHARACTER,FILE_ATTRIBUTES_COUNT,DQ_CHECK_REQD,SOURCE_EXTRACT_TYPE,SOURCE_PRIMARY_COLUMNS,SOURCE_HASH_COLUMNS,SOURCE_HASH_EXCLUSION_COLUMNS,TARGET_CONTAINER_NAME,TARGET_PATH,TARGET_TABLE_NAME,IS_ACTIVE,IS_FILE_COMPRESSED,FILE_COMPRESS_FORMAT,SCD_LOAD_TYPE,SOURCE_TABLE_IS_PARTITIONED,SOURCE_TABLE_PARTITION_KEY,SOURCE_API_URL,HISTORY_LOAD_FROM_DATETIME,HISTORY_LOAD_TO_DATETIME,DELIVERY_MECHANISM,DELIVERY_FREQUENCY,OTHER_INFO_1,OTHER_INFO_1_DESCRIPTION,OTHER_INFO_2,OTHER_INFO_2_DESCRIPTION,OTHER_INFO_3,OTHER_INFO_3_DESCRIPTION,OTHER_INFO_4,OTHER_INFO_4_DESCRIPTION,TRIGGER_NAME,LOAD_DURATION_HRS,SLA_THRESHOLD,SCRIPT,DEPENDENT_SOURCE_OBJECT_KEYS,QUEUE_NAME,TARGET_SYSTEM,DAILYOVERLAP,WEEKLYOVERLAP,WEEKLYSYNCDAY,HANDLENULLSINWEEKLY,DIM_FULL_LOAD,NRT_TABLE_NAME,NRT_SCD_LOAD_TYPE
1101016,VALUEFY,null,TABLE,MYSQL,WEALTHFY_TRANSACTIONAL,wealthfy_transactional,"id,
CAST(`level` AS NCHAR) AS `level`,
effective_date,
deactivation_date,
CAST(is_primary AS NCHAR) AS is_primary,
CAST(migration_source AS NCHAR) AS migration_source,
CAST(is_active AS NCHAR) AS is_active,
created_date,
last_modified_date,
fk_id_relationship_manager_details,
fk_id_user,
fk_id_family,
fk_id_group,
fk_id_account",relationship_manager_details_client_entity_mapping,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,id,null,null,curated-layer,VALUEFY/WEALTHFY_TRANSACTIONAL,relationship_manager_details_client_entity_mapping,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1101017,VALUEFY,null,TABLE,MYSQL,WEALTHFY_TRANSACTIONAL,wealthfy_transactional,"id,
name,
bos_code,
nse_code,
bse_code,
bse_code_for_fatca,
cvl_code,
cams_code,
karvy_code,
fatca_code,
short_name,
state_code,
map_code,
CAST(migration_source AS NCHAR) AS migration_source,
CAST(is_active AS NCHAR) AS is_active,
created_date,
last_modified_date,
fk_id_country",state,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,id,null,null,curated-layer,VALUEFY/WEALTHFY_TRANSACTIONAL,state,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1101018,VALUEFY,null,TABLE,MYSQL,WEALTHFY_TRANSACTIONAL,wealthfy_transactional,"id,
location,
employee_code,
euin_code,
config,
bos_code,
CAST(is_full_access AS NCHAR) AS is_full_access,
CAST(category AS NCHAR) AS category,
birth_date,
joiningDate,
CAST(resignation_status AS NCHAR) AS resignation_status,
date_of_resignation,
last_working_date,
CAST(classification AS NCHAR) AS classification,
euin_expiry_date,
pan_card_number,
sub_designation,
designation_category,
CAST(migration_source AS NCHAR) AS migration_source,
certificate_name,
certificate_number,
validity_from,
validity_to,
CAST(amfi_status AS NCHAR) AS amfi_status,
amfi_category,
CAST(is_active AS NCHAR) AS is_active,
created_date,
last_modified_date,
fk_id_user,
fk_id_bank_branch,
fk_id_branch,
fk_id_department,
fk_id_business_unit,
fk_id_organization_unit,
fk_id_designation,
fk_id_rm_channel,
fk_id_super_channel,
fk_id_banking_channel,
fk_id_affluent_hierarchy",relationship_manager_details,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,id,null,null,curated-layer,VALUEFY/WEALTHFY_TRANSACTIONAL,relationship_manager_details,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1101019,VALUEFY,null,TABLE,MYSQL,WEALTHFY_TRANSACTIONAL,wealthfy_transactional,"id,
branch_name,
name,
short_name,
ifsc_code,
micr_code,
bos_code,
nse_code,
bse_code,
branch_code,
external_code,
branch_status,
developed_flag,
branch_open_date,
branch_category,
source,
email,
fax,
contact_number,
inception_date,
branch_config,
type,
type1,
type2,
category,
home_market_status,
CAST(migration_source AS NCHAR) AS migration_source,
CAST(is_active AS NCHAR) AS is_active,
created_date,
last_modified_date,
fk_id_bank,
fk_id_user_branch_head,
fk_id_user_branch_manager,
fk_id_address,
fk_id_state,
fk_id_city,
fk_id_region,
fk_id_zone,
fk_id_location,
fk_id_sub_region,
fk_id_consumer_hierarchy",bank_branch,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,id,null,null,curated-layer,VALUEFY/WEALTHFY_TRANSACTIONAL,bank_branch,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1101021,VALUEFY,null,TABLE,MYSQL,WEALTHFY_TRANSACTIONAL,wealthfy_transactional,"id,
CAST(is_dummy AS NCHAR) AS is_dummy,
CAST(is_remapped_to_account AS NCHAR) AS is_remapped_to_account,
reverse_feed_unique_hash,
bos_code,
nse_code,
bse_code,
transaction_date,
order_date,
acquisition_date,
status,
transaction_sub_type,
quantity,
opening_quantity,
closing_quantity,
price_per_unit,
total_amount,
brokerage_amount,
accrued_interest,
opening_amount,
closing_amount,
service_provider_reference_number,
user_transaction_number,
bank_name,
bank_account_number,
remark,
CAST(is_transferred AS NCHAR) AS is_transferred,
CAST(is_metro_area AS NCHAR) AS is_metro_area,
CAST(is_uploaded AS NCHAR) AS is_uploaded,
source,
CAST(is_ca_applied_transaction AS NCHAR) AS is_ca_applied_transaction,
batch_code,
CAST(order_receipt_mode AS NCHAR) AS order_receipt_mode,
committed_amount,
adjustment_factor,
stop_loss_trigger_price,
stop_loss_booking_profit,
stamp_duty,
CAST(revenue_applicable AS NCHAR) AS revenue_applicable,
value_date,
drawdown_amount,
capital_returned,
penalty_amount,
profit,
payment_mode,
expense,
pan_card_number,
appuser_cif_id,
transaction_mode,
CAST(migration_source AS NCHAR) AS migration_source,
custom_reversal_source,
custom_reversal_transaction_number,
unique_number_kfin,
CAST(is_active AS NCHAR) AS is_active,
created_date,
last_modified_date,
fk_id_order_item,
fk_id_instrument,
fk_id_secondary_instrument,
fk_id_account,
fk_id_service_provider_account,
fk_id_currency,
fk_id_distributor,
fk_id_user_created_by,
fk_id_user_deleted_by,
fk_id_txn_broker,
fk_id_txn_sub_broker,
fk_id_bank_account,
fk_id_transaction_type,
fk_id_systematic_method,
fk_id_goal,
fk_id_corporate_action,
securities_transaction_tax_amount,
tds_amount,
CAST(adjusted_without_reinvestment_flag_check AS NCHAR) AS adjusted_without_reinvestment_flag_check,
broker_code,
transfer_flag,
transaction_purred,
reverse_feed_index,
buy_remaining_quantity",transaction,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,id,null,null,curated-layer,VALUEFY/WEALTHFY_TRANSACTIONAL,transaction,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1101022,VALUEFY,null,TABLE,MYSQL,WEALTHFY_TRANSACTIONAL,wealthfy_transactional,"id, name, description, bos_code, nse_code, bse_code, CAST(holding_calculation_buy_sell_type AS NCHAR) AS holding_calculation_buy_sell_type, CAST(include_in_xirr AS NCHAR) AS include_in_xirr, CAST(include_in_Dormant AS NCHAR) AS include_in_Dormant, CAST(include_in_invested_amount AS NCHAR) AS include_in_invested_amount, CAST(include_in_revenue_calculation AS NCHAR) AS include_in_revenue_calculation, CAST(include_in_capital_gain AS NCHAR) AS include_in_capital_gain, CAST(is_active AS NCHAR) AS is_active, created_date, last_modified_date",transaction_type,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,id,null,null,curated-layer,VALUEFY/WEALTHFY_TRANSACTIONAL,transaction_type,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1101023,VALUEFY,null,TABLE,MYSQL,WEALTHFY_TRANSACTIONAL,wealthfy_transactional,"id,
amfi_name,
amfi_code,
start_date,
end_date,
reinvestment_flag,
fund_manager,
fund_objective,
entry_load,
exit_load,
expense_ratio,
min_investment_amount,
max_investment_amount,
min_additional_investment_amount,
max_additional_investment_amount,
min_redemption_amount,
max_redemption_amount,
min_redemption_quantity,
max_redemption_quantity,
min_purchase_amount,
max_purchase_amount,
purchase_amount_multiplier,
redemption_amount_multiplier,
redemption_quantity_multiplier,
settlement_days,
CAST(plan_type AS NCHAR) AS plan_type,
mutual_fund_type,
lockin_period,
lock_lockin,
redemption_days,
price_earnings,
price_to_book,
turnover_ratio,
average_maturity,
yield_to_maturity,
mod_duration,
CAST(is_purchase_allowed AS NCHAR) AS is_purchase_allowed,
CAST(is_switch_in_allowed AS NCHAR) AS is_switch_in_allowed,
CAST(is_switch_allowed AS NCHAR) AS is_switch_allowed,
CAST(is_redemption_allowed AS NCHAR) AS is_redemption_allowed,
CAST(is_sip_allowed AS NCHAR) AS is_sip_allowed,
CAST(is_stp_in_allowed AS NCHAR) AS is_stp_in_allowed,
CAST(is_stp_allowed AS NCHAR) AS is_stp_allowed,
CAST(is_amc_stp_allowed AS NCHAR) AS is_amc_stp_allowed,
CAST(is_swp_allowed AS NCHAR) AS is_swp_allowed,
purchase_cutoff_time,
redemption_cutoff_time,
min_sip_amount,
max_sip_amount,
absolute_return,
annual_return,
alpha,
beta,
jenson_alpha,
volatility,
sortino_ratio,
treynor_ratio,
sharpe_ratio,
active_risk,
information_risk,
return_for_1_month,
return_for_1_day,
return_for_3_month,
return_for_6_month,
return_for_1_year,
return_for_2_Year,
return_for_3_year,
return_for_5_year,
sharpe_ratio_for_1_year,
sharpe_ratio_for_3_year,
sharpe_ratio_for_5_year,
volatility_for_1_year,
volatility_for_3_year,
volatility_for_5_year,
mutual_fund_end_type,
dividend_frequency,
redemption_type,
nav_update_frequency,
min_swp_amount,
details,
face_value,
issue_open_date,
issue_close_date,
allotment_date,
maturity_date,
product_code,
scheme_name,
corpus,
CAST(category_average AS NCHAR) AS category_average,
exit_load_remarks,
CAST(is_nfo AS NCHAR) AS is_nfo,
CAST(is_cut_off_time_updated AS NCHAR) AS is_cut_off_time_updated,
CAST(is_etf AS NCHAR) AS is_etf,
add_purchase_amount_multiplier,
min_switch_in_amount,
switch_in_amount_multiplier,
min_switch_in_units,
switch_in_units_multiplier,
min_switch_out_amount,
switch_out_amount_multiplier,
min_switch_out_units,
switch_out_units_multiplier,
CAST(migration_source AS NCHAR) AS migration_source,
CAST(is_active AS NCHAR) AS is_active,
created_date,
last_modified_date,
fk_id_instrument,
fk_id_direct_scheme_instrument,
fk_id_primary_scheme_instrument",mutual_fund_details,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,id,null,null,curated-layer,VALUEFY/WEALTHFY_TRANSACTIONAL,mutual_fund_details,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1101024,VALUEFY,null,TABLE,MYSQL,WEALTHFY_TRANSACTIONAL,wealthfy_transactional,"CAST(migration_source AS NCHAR) AS migration_source, CAST(is_active AS NCHAR) AS is_active, id, name, type, description, bos_code, nse_code, bse_code, cams_code, karvy_code, created_date, last_modified_date, type_cams_code, type_karvy_code
",occupation,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,id,null,null,curated-layer,VALUEFY/WEALTHFY_TRANSACTIONAL,occupation,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1002372,FINACLE,null,TABLE,ORACLE,FININDDB,TBAADM,null,RTT,TRAN_DATE,null,null,null,null,null,null,null,null,null,null,null,null,1,TRANSACTIONAL,"TRAN_ID,TRAN_DATE,CONTRA_ACID",null,null,curated-layer,FINACLE/TBAADM,RTT,1,null,null,SCD-0,1,null,null,2025-01-01T00:00:00.000Z,2025-07-25T23:59:59.000Z,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_FINACLE_EOD_RAW_DAILY,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
5999926,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,null,CDWKisanIndusMisFrmIWorks,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,N,,Y,null,null,null,OPERATIONS,,TGR_DATAMART_GENERIC_DAILY,24,null,/Workspace/EDP/Ingestion/Notebooks/Generic_NB_Run/queries/nb_CDWKisanIndusMisFrmIWorks,"2001008,2001009,2001010,2001096",null,null,null,null,null,null,null,null,null
5990055,MANUAL_FILES,null,FILE,VOLUME,null,null,null,kcc_ABL,null,null,null,fileshare_in/risk_and_reg_common_manual_files/ABL,ABL*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,kcc_ABL,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,null,6,null,null,null,null,null,null,null,null,null,null,null,null
1012065,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I06,null,I06_GSTN_MASTER,system_update_dt,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,gstn_master_id,null,null,curated-layer,JOCATA/PROJ_I06,JCT_GSTN_MASTER,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,NEW_TIMESTAMP,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1012120,JOCATA,null,TABLE,MYSQL,JG_BL,JG_DL,null,JDL_APPLICATION,system_update_dt,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,APPLICATION_ID,null,null,curated-layer,JOCATA/JG_DL,JCT_JDL_APPLICATION,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,NEW_TIMESTAMP,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1012124,JOCATA,null,TABLE,MYSQL,JG_BL,JG_DL,null,JDL_CUSTOMER_PRINCIPAL,system_updated_date,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,CP_ID,null,null,curated-layer,JOCATA/JG_DL,JCT_JDL_CUSTOMER_PRINCIPAL,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,NEW_TIMESTAMP,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1012125,JOCATA,null,TABLE,MYSQL,JG_BL,JG_DL,null,JDL_CUSTOMER_PRINCIPAL_ADDR,system_update_dt,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,CP_ADD_ID,null,null,curated-layer,JOCATA/JG_DL,JCT_JDL_CUSTOMER_PRINCIPAL_ADDR,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,NEW_TIMESTAMP,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1012236,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I05,null,ML_PREDICTION,system_update_dt,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,ML_PREDICTION_ID,null,null,curated-layer,JOCATA/PROJ_I05,JCT_PL_ML_PREDICTION,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,NEW_TIMESTAMP,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1063015,GOLDLOAN,GoldLoan,TABLE,SQLSERVER,GoldLoan,DBO,null,LOANCLOSURE,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,GLRefNo,null,null,curated-layer,GOLDLOAN/DBO,LOANCLOSURE,1,0,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-1
1063019,GOLDLOAN,GoldLoan,TABLE,SQLSERVER,GoldLoan,DBO,null,GOLDLOANBALANCES,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,GLRefNo,null,null,curated-layer,GOLDLOAN/DBO,GOLDLOANBALANCES,1,0,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-1
1031029,GOOGLE_ADS,null,FILE,API,null,null,null,AD_GROUP,null,null,null,null,null,FILE,.json,null,FIXED LENGTH,FIXED LENGTH,null,null,null,1,TRANSACTIONAL,null,null,null,curated-layer,GOOGLE_ADS,AD_GROUP,1,null,null,SCD-0,0,null,https://googleads.googleapis.com/v19/customers/6727318398/googleAds:searchStream,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_GOOGLE_ADS_RAW_DAILY,24,null,"SELECT 
  ad_group.ad_rotation_mode,
  ad_group.audience_setting.use_audience_grouped,
  ad_group.base_ad_group,
  ad_group.campaign,
  ad_group.cpc_bid_micros,
  ad_group.cpm_bid_micros,
  ad_group.cpv_bid_micros,
  ad_group.demand_gen_ad_group_settings.channel_controls.channel_strategy,
  ad_group.demand_gen_ad_group_settings.channel_controls.channel_config,
  ad_group.demand_gen_ad_group_settings.channel_controls.selected_channels.discover,
  ad_group.demand_gen_ad_group_settings.channel_controls.selected_channels.gmail,
  ad_group.demand_gen_ad_group_settings.channel_controls.selected_channels.display,
  ad_group.demand_gen_ad_group_settings.channel_controls.selected_channels.youtube_in_feed,
  ad_group.demand_gen_ad_group_settings.channel_controls.selected_channels.youtube_in_stream,
  ad_group.demand_gen_ad_group_settings.channel_controls.selected_channels.youtube_shorts,
  ad_group.display_custom_bid_dimension,
  ad_group.effective_cpc_bid_micros,
  ad_group.effective_target_cpa_micros,
  ad_group.effective_target_cpa_source,
  ad_group.effective_target_roas,
  ad_group.effective_target_roas_source,
  ad_group.exclude_demographic_expansion,
  ad_group.excluded_parent_asset_field_types,
  ad_group.excluded_parent_asset_set_types,
  ad_group.final_url_suffix,
  ad_group.id,
  ad_group.fixed_cpm_micros,
  ad_group.labels,
  ad_group.name,
  ad_group.optimized_targeting_enabled,
  ad_group.percent_cpc_bid_micros,
  ad_group.primary_status,
  ad_group.primary_status_reasons,
  ad_group.resource_name,
  ad_group.status,
  ad_group.target_cpa_micros,
  ad_group.target_cpm_micros,
  ad_group.target_cpv_micros,
  ad_group.target_roas,
  ad_group.targeting_setting.target_restrictions,
  ad_group.tracking_url_template,
  ad_group.url_custom_parameters,
  ad_group.type,
  metrics.view_through_conversions,
  metrics.video_views,
  metrics.video_view_rate,
  metrics.video_quartile_p75_rate,
  metrics.video_quartile_p50_rate,
  metrics.video_quartile_p100_rate,
  metrics.video_quartile_p25_rate,
  metrics.value_per_current_model_attributed_conversion,
  metrics.value_per_conversions_by_conversion_date,
  metrics.value_per_conversion,
  metrics.value_per_all_conversions_by_conversion_date,
  metrics.units_sold,
  metrics.value_per_all_conversions,
  metrics.top_impression_percentage,
  metrics.search_top_impression_share,
  metrics.search_rank_lost_top_impression_share,
  metrics.search_rank_lost_impression_share,
  metrics.search_rank_lost_absolute_top_impression_share,
  metrics.search_impression_share,
  metrics.search_exact_match_impression_share,
  metrics.search_budget_lost_top_impression_share,
  metrics.search_budget_lost_absolute_top_impression_share,
  metrics.search_absolute_top_impression_share,
  metrics.revenue_micros,
  metrics.relative_ctr,
  metrics.phone_through_rate,
  metrics.phone_impressions,
  metrics.phone_calls,
  metrics.orders,
  metrics.percent_new_visitors,
  metrics.new_customer_lifetime_value,
  metrics.lead_units_sold,
  metrics.lead_revenue_micros,
  metrics.lead_gross_profit_micros,
  metrics.lead_cost_of_goods_sold_micros,
  metrics.interactions,
  metrics.interaction_rate,
  metrics.interaction_event_types,
  metrics.impressions,
  metrics.gross_profit_micros,
  metrics.gross_profit_margin,
  metrics.gmail_secondary_clicks,
  metrics.gmail_saves,
  metrics.gmail_forwards,
  metrics.engagements,
  metrics.engagement_rate,
  metrics.current_model_attributed_conversions_value,
  metrics.current_model_attributed_conversions,
  metrics.ctr,
  metrics.cross_sell_units_sold,
  metrics.cross_sell_revenue_micros,
  metrics.cross_sell_gross_profit_micros,
  metrics.cross_sell_cost_of_goods_sold_micros,
  metrics.cross_device_conversions_value_micros,
  metrics.cross_device_conversions,
  metrics.cost_per_conversion,
  metrics.cost_per_current_model_attributed_conversion,
  metrics.cost_per_all_conversions,
  metrics.cost_of_goods_sold_micros,
  metrics.cost_micros,
  metrics.conversions_value_by_conversion_date,
  metrics.conversions_value,
  metrics.conversions_from_interactions_rate,
  metrics.conversions_by_conversion_date,
  metrics.conversions,
  metrics.content_rank_lost_impression_share,
  metrics.content_impression_share,
  metrics.clicks,
  metrics.bounce_rate,
  metrics.biddable_cohort_app_post_install_conversions,
  metrics.average_time_on_site,
  metrics.average_page_views,
  metrics.average_order_value_micros,
  metrics.average_cpv,
  metrics.average_cpm,
  metrics.average_cpe,
  metrics.average_cpc,
  metrics.average_cost,
  metrics.average_cart_size,
  metrics.all_new_customer_lifetime_value,
  metrics.all_conversions_value_by_conversion_date,
  metrics.all_conversions_value,
  metrics.all_conversions_from_interactions_rate,
  metrics.all_conversions_by_conversion_date,
  metrics.all_conversions,
  metrics.active_view_viewability,
  metrics.active_view_measurable_impressions,
  metrics.active_view_measurable_cost_micros,
  metrics.active_view_measurability,
  metrics.active_view_impressions,
  metrics.active_view_ctr,
  metrics.active_view_cpm,
  metrics.absolute_top_impression_percentage,
  segments.year,
  segments.week,
  segments.quarter,
  segments.month,
  segments.date
FROM ad_group",null,null,null,null,null,null,null,null,null,SCD-0
1007282,MANUAL_FILES,null,FILE,VOLUME,null,null,null,FINACLE-MASTER_MANUAL_ADJUSTMENT,null,null,null,fileshare_in/master_manual_adjustment,Master_ManualAdjustment*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,FINACLE_MASTER_MANUAL_ADJUSTMENT,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007283,MANUAL_FILES,null,FILE,VOLUME,null,null,null,FINACLE-CUST_TYPE_ORG_CODE_MASTER,null,null,null,fileshare_in/cust_type_org_code_master,CUST_TYPE_ORG_CODE_MASTER*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,FINACLE_CUST_TYPE_ORG_CODE_MASTER,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007284,MANUAL_FILES,null,FILE,VOLUME,null,null,null,PM-BU_OS_TALLY,null,null,null,fileshare_in/bu_os_tally,BU_OS_Tally*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,PM_BU_OS_TALLY,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007286,MANUAL_FILES,null,FILE,VOLUME,null,null,null,DEFERRAL_REPORT-DEFERRAL_REPORT_AHL,null,null,null,fileshare_in/deferral_report_ahl,AHL position as of*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,DEFERRAL_REPORT_DEFERRAL_REPORT_AHL,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007287,MANUAL_FILES,null,FILE,VOLUME,null,null,null,DEFERRAL_REPORT-DEFERRAL_REPORT_CFD,null,null,null,fileshare_in/deferral_report_cfd,CFD position as of*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,DEFERRAL_REPORT_DEFERRAL_REPORT_CFD,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007299,MANUAL_FILES,null,FILE,VOLUME,null,null,null,CFD-CFD_UCIC_EXCLUSIONS,null,null,null,fileshare_in/cfd_ucic_excluions,CFD_UCIC_Exclusions*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,CFD_CFD_UCIC_EXCLUSIONS,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007302,MANUAL_FILES,null,FILE,PROD,null,null,null,FINACLE-BSR1_CODES_LIST,null,null,null,null,null,null,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,FINACLE_BSR1_CODES_LIST,1,0,null,SCD-0,null,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,0,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007304,MANUAL_FILES,null,FILE,VOLUME,null,null,null,RBS-MASTER_169_CATEGORY,null,null,null,fileshare_in/rbs_master_169_category,Master_169_Category*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,RBS_MASTER_169_CATEGORY,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007305,MANUAL_FILES,null,FILE,VOLUME,null,null,null,RBSDCT_AND_EDR-MASTER_SECURED_ASSETS_CLASS,null,null,null,fileshare_in/rbsdct_and_edr_master_secured_assets_class,MASTER_SECURED_ASSETS_CLASS*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,RBSDCT_AND_EDR_MASTER_SECURED_ASSETS_CLASS,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,null,null,null,null,null,null,null,SCD-0
